City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Mitsamiouli,KM,2021-02-07 14:19:06,-11.3847,43.2844,89.6,66,20,9.22
284,Coquimbo,CL,2021-02-07 14:19:06,-29.9533,-71.3436,64.4,72,90,2.3
285,Chipinge,ZW,2021-02-07 14:19:06,-20.1883,32.6236,74.39,86,57,5.66
286,Havre-Saint-Pierre,CA,2021-02-07 14:19:06,50.2334,-63.5986,23.0,68,1,26.46
287,Cochrane,CA,2021-02-07 14:17:49,51.1834,-114.4687,-17.0,76,1,3.44
288,Vaitape,PF,2021-02-07 14:19:06,-16.5167,-151.75,81.07,77,10,14.0
289,Marsa Matruh,EG,2021-02-07 14:19:07,31.3525,27.2453,69.8,52,0,8.05
290,Port Elizabeth,ZA,2021-02-07 14:19:07,-33.918,25.5701,69.8,94,75,10.36
291,Newburn,GB,2021-02-07 14:19:07,54.9876,-1.7442,35.01,69,90,19.57
292,Kenora,CA,2021-02-07 14:19:07,49.8167,-94.4337,-31.0,75,20,10.36
293,Blyth,GB,2021-02-07 14:19:07,55.1271,-1.5086,35.01,69,90,19.57
294,Riyadh,SA,2021-02-07 14:14:58,24.6877,46.7219,68.0,32,0,16.11
295,Birjand,IR,2021-02-07 14:19:07,32.8663,59.2211,60.8,13,20,8.95
296,Airai,TL,2021-02-07 14:19:07,-8.9266,125.4092,61.68,100,100,1.57
297,Hami,CN,2021-02-07 14:19:08,42.8,93.45,32.47,79,45,4.23
298,Doha,QA,2021-02-07 14:15:32,25.2867,51.5333,78.8,53,20,12.66
299,Vrangel,RU,2021-02-07 14:17:22,42.7297,133.0839,12.24,85,4,12.66
300,Salta,AR,2021-02-07 14:19:08,-24.7859,-65.4117,75.2,53,20,2.3
301,Hirara,JP,2021-02-07 14:19:08,24.8,125.2833,68.86,75,100,13.29
302,Faanui,PF,2021-02-07 14:19:08,-16.4833,-151.75,81.07,77,7,13.78
303,Pacific Grove,US,2021-02-07 14:17:51,36.6177,-121.9166,42.8,100,1,10.36
304,Yurty,RU,2021-02-07 14:19:08,56.0498,97.6348,23.58,95,79,4.14
305,Gat,IL,2021-02-07 14:19:08,31.61,34.7642,66.99,100,0,8.68
306,La Orilla,MX,2021-02-07 14:19:08,17.9833,-102.2333,72.21,77,23,5.46
307,Saint-Augustin,CA,2021-02-07 14:19:09,51.226,-58.6502,29.62,93,99,24.43
308,Bathsheba,BB,2021-02-07 14:19:09,13.2167,-59.5167,84.2,58,40,20.71
309,Dabat,ET,2021-02-07 14:19:09,12.9842,37.765,64.27,27,89,16.82
310,Hualmay,PE,2021-02-07 14:19:09,-11.0964,-77.6139,74.52,66,100,6.02
311,Jvari,GE,2021-02-07 14:19:09,42.7169,42.052,46.4,100,75,4.61
312,Palampur,IN,2021-02-07 14:19:09,32.1167,76.5333,50.07,48,0,4.34
313,Bubaque,GW,2021-02-07 14:19:09,11.2833,-15.8333,78.67,52,1,12.17
314,Cascais,PT,2021-02-07 14:19:10,38.6979,-9.4215,55.99,76,75,12.66
315,Carolina,PR,2021-02-07 14:19:10,18.3808,-65.9574,80.6,65,40,13.8
316,Gamba,GA,2021-02-07 14:19:10,-2.65,10.0,80.62,84,100,7.34
317,Georgetown,MY,2021-02-07 14:15:39,5.4112,100.3354,86.0,70,20,3.44
318,Cap Malheureux,MU,2021-02-07 14:19:10,-19.9842,57.6142,82.99,75,75,5.99
319,Pravda,RU,2021-02-07 14:19:10,46.9396,142.009,-16.6,76,99,2.24
320,Nanortalik,GL,2021-02-07 14:19:10,60.1432,-45.2371,33.3,85,100,19.17
321,Husavik,IS,2021-02-07 14:19:10,66.0449,-17.3389,33.8,75,75,6.91
322,Namatanai,PG,2021-02-07 14:19:10,-3.6667,152.4333,80.78,80,82,5.66
323,Saint-Philippe,RE,2021-02-07 14:19:11,-21.3585,55.7679,86.0,66,40,8.05
324,Lamu,KE,2021-02-07 14:19:11,-2.2717,40.902,84.2,65,1,13.8
325,Kindu,CD,2021-02-07 14:16:07,-2.95,25.95,85.98,57,99,2.57
326,Sindou,BF,2021-02-07 14:19:11,10.6667,-5.1667,101.48,11,5,5.55
327,Panjakent,TJ,2021-02-07 14:19:11,39.4952,67.6093,53.6,62,100,4.61
328,Kutum,SD,2021-02-07 14:19:11,14.2,24.6667,78.66,14,28,16.91
329,Villa Carlos Paz,AR,2021-02-07 14:19:11,-31.4241,-64.4978,86.0,45,0,4.0
330,Vargem Grande Do Sul,BR,2021-02-07 14:19:11,-21.8322,-46.8936,78.8,64,40,1.5
331,Mayumba,GA,2021-02-07 14:19:11,-3.432,10.6554,83.23,76,62,7.74
332,Necochea,AR,2021-02-07 14:19:12,-38.5473,-58.7368,59.0,95,100,1.99
333,Saint-Pierre,RE,2021-02-07 14:19:12,-21.3393,55.4781,86.0,66,40,8.05
334,Hanting,CN,2021-02-07 14:19:12,36.7708,119.2108,29.23,87,97,4.23
335,Dickson,US,2021-02-07 14:19:12,36.077,-87.3878,28.99,86,90,6.91
336,Jutai,BR,2021-02-07 14:19:12,-5.1833,-68.9,82.02,81,82,2.19
337,Nizhniy Odes,RU,2021-02-07 14:19:12,63.6445,54.856,-26.95,84,100,10.78
338,Marienburg,PL,2021-02-07 14:19:12,54.0359,19.0266,15.01,73,0,8.05
339,Paraopeba,BR,2021-02-07 14:19:12,-19.2757,-44.4033,71.6,83,90,14.97
340,Slave Lake,CA,2021-02-07 14:19:12,55.2834,-114.769,-36.4,61,40,0.69
341,Golyshmanovo,RU,2021-02-07 14:19:12,56.3979,68.3728,4.75,91,100,20.94
342,Mount Gambier,AU,2021-02-07 14:19:13,-37.8333,140.7667,55.4,71,90,8.05
343,Ketchikan,US,2021-02-07 14:19:13,55.3422,-131.6461,28.4,80,1,10.36
344,Nadym,RU,2021-02-07 14:19:13,65.5333,72.5167,-1.23,92,100,21.72
345,Deputatskiy,RU,2021-02-07 14:19:13,69.3,139.9,-30.37,86,0,1.14
346,Ulladulla,AU,2021-02-07 14:19:13,-35.35,150.4667,66.99,77,90,12.66
347,Port Blair,IN,2021-02-07 14:15:15,11.6667,92.75,79.97,76,0,11.27
348,Bambous Virieux,MU,2021-02-07 14:16:50,-20.3428,57.7575,84.2,70,40,12.66
349,Pochutla,MX,2021-02-07 14:19:13,15.7432,-96.4661,75.2,73,90,2.59
350,Semenivka,UA,2021-02-07 14:19:13,52.1783,32.5818,6.58,93,11,5.37
351,Ipira,BR,2021-02-07 14:19:14,-12.1583,-39.7372,89.31,42,70,7.74
352,Angleton,US,2021-02-07 14:19:14,29.1694,-95.4319,48.99,81,1,6.91
353,Horsham,GB,2021-02-07 14:15:28,51.064,-0.3272,35.01,93,75,14.97
354,Karaton,ID,2021-02-07 14:19:14,-6.3424,106.1045,82.0,89,40,2.3
355,Koungou,YT,2021-02-07 14:19:14,-12.7336,45.2042,82.4,78,100,3.44
356,Patacamaya,BO,2021-02-07 14:19:14,-17.2333,-67.9167,51.67,60,100,5.1
357,Maltahohe,NA,2021-02-07 14:19:14,-24.8333,16.9833,94.24,10,0,12.84
358,Middelburg,ZA,2021-02-07 14:19:15,-25.7751,29.4648,69.26,73,100,8.57
359,Bandarbeyla,SO,2021-02-07 14:19:15,9.4942,50.8122,77.77,72,0,15.46
360,Baculin,PH,2021-02-07 14:19:15,7.4525,126.5842,76.71,88,100,4.79
361,Eureka,US,2021-02-07 14:17:11,40.8021,-124.1637,45.0,90,1,5.99
362,Sai Buri,TH,2021-02-07 14:19:15,6.7013,101.6168,76.86,83,9,7.63
363,Tarabuco,BO,2021-02-07 14:19:15,-19.1667,-64.9167,54.57,81,70,4.56
364,Cusuna,HN,2021-02-07 14:19:15,15.85,-85.2333,76.86,76,1,8.01
365,Henties Bay,NA,2021-02-07 14:19:15,-22.116,14.2845,68.0,83,67,4.0
366,Arlit,NE,2021-02-07 14:19:15,18.7369,7.3853,87.93,9,85,7.2
367,Luxeuil-Les-Bains,FR,2021-02-07 14:19:16,47.8171,6.365,42.8,75,90,11.5
368,Jining,CN,2021-02-07 14:19:16,35.405,116.5814,38.39,65,98,8.93
369,Hirado,JP,2021-02-07 14:19:16,33.3597,129.5531,48.0,93,0,5.01
370,San Juan,AR,2021-02-07 14:14:18,-31.5375,-68.5364,87.17,33,0,9.89
371,Ahuimanu,US,2021-02-07 14:19:16,21.4447,-157.8378,64.99,82,75,4.12
372,Hasaki,JP,2021-02-07 14:18:51,35.7333,140.8333,44.01,61,20,3.44
373,San Luis,AR,2021-02-07 14:19:16,-33.295,-66.3356,83.48,29,0,3.51
374,Istisu,AZ,2021-02-07 14:19:16,40.9457,48.0738,57.2,41,90,26.46
375,Zabol,AF,2021-02-07 14:19:17,32.25,67.25,52.72,40,0,6.08
376,Itoman,JP,2021-02-07 14:19:17,26.1247,127.6694,64.4,68,20,5.75
377,Cabo San Lucas,MX,2021-02-07 14:19:17,22.8909,-109.9124,57.2,72,1,6.91
378,Richards Bay,ZA,2021-02-07 14:18:49,-28.783,32.0377,82.56,69,83,7.83
379,Walvis Bay,NA,2021-02-07 14:19:17,-22.9575,14.5053,73.4,60,39,10.36
380,Berlevag,NO,2021-02-07 14:19:17,70.8578,29.0864,24.24,92,100,22.86
381,Atar,MR,2021-02-07 14:19:17,20.5169,-13.0499,75.56,20,0,19.66
382,Mopti,ML,2021-02-07 14:19:17,14.6667,-4.0,88.99,14,79,19.91
383,Neryungri,RU,2021-02-07 14:19:17,56.6709,124.6491,-24.14,84,34,0.38
384,Naze,JP,2021-02-07 14:19:17,28.3667,129.4833,58.35,64,0,9.75
385,Kuusamo,FI,2021-02-07 14:19:18,65.9667,29.1833,17.6,86,90,6.91
386,Arauca,CO,2021-02-07 14:19:18,7.0847,-70.7591,84.27,55,76,8.68
387,Kargopol,RU,2021-02-07 14:19:18,61.5071,38.9456,-11.25,89,59,5.73
388,Warrnambool,AU,2021-02-07 14:19:18,-38.3833,142.4833,55.99,77,99,11.21
389,Nyurba,RU,2021-02-07 14:19:18,63.2842,118.3319,-8.91,88,100,7.83
390,Coihaique,CL,2021-02-07 14:18:13,-45.5752,-72.0662,60.8,59,20,5.75
391,Guerrero Negro,MX,2021-02-07 14:19:18,27.9769,-114.0611,54.54,68,0,2.17
392,Escanaba,US,2021-02-07 14:19:19,45.7453,-87.0646,-11.0,70,1,13.8
393,Nichinan,JP,2021-02-07 14:19:19,31.6,131.3667,50.81,71,0,5.5
394,Aranos,NA,2021-02-07 14:19:19,-24.1333,19.1167,93.97,19,3,15.37
395,Tual,ID,2021-02-07 14:19:19,-5.6667,132.75,83.71,79,100,16.26
396,Stokmarknes,NO,2021-02-07 14:19:19,68.5646,14.9108,30.2,93,75,5.75
397,Natal,BR,2021-02-07 14:19:19,-5.795,-35.2094,89.6,55,75,13.8
398,Mgachi,RU,2021-02-07 14:19:19,51.05,142.2667,5.86,94,100,14.38
399,Qesarya,IL,2021-02-07 14:19:20,32.5189,34.9046,66.2,63,20,5.75
400,Lyuban,BY,2021-02-07 14:19:20,52.7985,28.0048,7.0,92,84,2.8
401,Itaituba,BR,2021-02-07 14:17:47,-4.2761,-55.9836,86.0,74,40,2.01
402,Constitucion,CL,2021-02-07 14:19:20,-35.3333,-72.4167,63.03,77,100,1.32
403,Faya,SA,2021-02-07 14:19:20,18.3851,42.4509,62.6,55,20,12.66
404,Loreto,MX,2021-02-07 14:19:20,22.2667,-101.9667,47.41,89,2,5.19
405,Marsh Harbour,BS,2021-02-07 14:19:20,26.5412,-77.0636,76.96,80,0,20.71
406,Bima,ID,2021-02-07 14:19:20,-8.4667,118.7167,77.25,85,100,0.89
407,Sparta,US,2021-02-07 14:19:20,43.9441,-90.8129,-25.6,75,0,6.67
408,Brae,GB,2021-02-07 14:19:20,60.3964,-1.353,33.8,55,75,6.91
409,Vila Franca Do Campo,PT,2021-02-07 14:19:21,37.7167,-25.4333,61.0,82,75,17.27
410,Yumen,CN,2021-02-07 14:19:21,40.2833,97.2,32.47,68,16,11.54
411,Ponta Delgada,PT,2021-02-07 14:19:21,37.7333,-25.6667,61.0,82,75,17.27
412,Zyryanka,RU,2021-02-07 14:19:21,65.75,150.85,-18.6,85,100,16.64
413,Hoima,UG,2021-02-07 14:19:21,1.4356,31.3436,89.01,16,67,5.84
414,Dingle,PH,2021-02-07 14:19:21,10.9995,122.6711,76.05,90,100,9.13
415,Fare,PF,2021-02-07 14:19:21,-16.7,-151.0167,81.01,77,19,14.05
416,Asau,RO,2021-02-07 14:19:21,46.4333,26.4,28.99,74,100,3.51
417,Daru,PG,2021-02-07 14:19:22,-9.0763,143.2092,79.63,86,53,10.83
418,Yeppoon,AU,2021-02-07 14:19:22,-23.1333,150.7333,82.4,74,100,6.91
419,San Rafael,AR,2021-02-07 14:19:22,-34.6177,-68.3301,83.7,38,0,7.81
420,El Alto,PE,2021-02-07 14:19:22,-4.2714,-81.2147,86.0,51,0,12.66
421,Klaksvik,FO,2021-02-07 14:19:22,62.2266,-6.589,33.8,86,75,13.8
422,Redlands,US,2021-02-07 14:19:22,34.0556,-117.1825,50.0,57,1,1.14
423,Half Moon Bay,US,2021-02-07 14:17:28,37.4636,-122.4286,46.4,100,90,5.23
424,Talcahuano,CL,2021-02-07 14:19:22,-36.7167,-73.1167,60.8,88,90,5.75
425,Honolulu,US,2021-02-07 14:15:27,21.3069,-157.8583,64.99,82,1,5.35
426,Bunia,CD,2021-02-07 14:17:52,1.5667,30.25,87.93,18,96,2.68
427,Bafq,IR,2021-02-07 14:19:23,31.6128,55.4107,68.32,25,4,18.16
428,Madimba,TZ,2021-02-07 14:19:23,-10.4,40.3333,82.4,83,40,13.8
429,Tecoanapa,MX,2021-02-07 14:19:23,16.5167,-98.75,73.81,80,20,4.5
430,Sebezh,RU,2021-02-07 14:19:23,56.2955,28.4654,11.14,94,10,6.13
431,Robe,AU,2021-02-07 14:19:23,-37.1833,139.75,56.41,76,100,15.77
432,Alugan,PH,2021-02-07 14:19:23,12.2188,125.4808,80.02,85,100,17.38
433,Houston,US,2021-02-07 14:16:13,29.7633,-95.3633,45.0,81,1,9.22
434,Shangzhi,CN,2021-02-07 14:19:23,45.2167,127.9667,-7.82,89,51,4.65
435,Noumea,NC,2021-02-07 14:19:23,-22.2763,166.4572,79.0,100,0,6.38
436,Tautira,PF,2021-02-07 14:19:23,-17.7333,-149.15,75.2,78,40,2.3
437,Saint-Leu,RE,2021-02-07 14:19:24,-21.15,55.2833,86.0,66,40,8.05
438,Turan,VN,2021-02-07 14:19:24,16.0678,108.2208,73.4,83,75,3.44
439,Srandakan,ID,2021-02-07 14:19:24,-7.9386,110.2506,77.68,89,100,5.03
440,Fort Nelson,CA,2021-02-07 14:15:09,58.8053,-122.7002,-31.0,68,20,2.91
441,Sherlovaya Gora,RU,2021-02-07 14:19:24,50.5667,116.25,-17.45,90,0,2.06
442,Monduli,TZ,2021-02-07 14:19:24,-3.3,36.45,66.2,94,75,5.75
443,Magadi,IN,2021-02-07 14:19:24,12.9667,77.2333,73.4,27,0,6.91
444,Thinadhoo,MV,2021-02-07 14:19:24,0.5333,72.9333,82.0,73,43,12.73
445,Asyut,EG,2021-02-07 14:19:25,27.181,31.1837,73.4,46,0,9.22
446,Moose Jaw,CA,2021-02-07 14:18:30,50.4001,-105.5344,-31.0,68,88,5.75
447,Agadir,MA,2021-02-07 14:15:44,30.4202,-9.5982,64.4,63,20,21.85
448,Show Low,US,2021-02-07 14:19:25,34.2542,-110.0298,35.6,38,1,11.5
449,Yongchang,CN,2021-02-07 14:19:25,30.0381,119.7317,61.0,43,100,4.45
450,Yendi,GH,2021-02-07 14:19:25,9.4427,-0.0099,104.18,15,86,4.74
451,College,US,2021-02-07 14:19:25,64.8569,-147.8028,-9.4,77,40,3.44
452,San Pedro,PH,2021-02-07 14:19:25,14.35,121.0167,80.6,74,20,3.44
453,Aurad,IN,2021-02-07 14:19:25,18.25,77.4333,72.82,27,64,4.9
454,Puerto Leguizamo,CO,2021-02-07 14:19:26,-0.1934,-74.7819,80.96,78,75,2.55
455,Palu,ID,2021-02-07 14:19:26,-0.8917,119.8707,77.0,80,100,0.76
456,San Ignacio,BZ,2021-02-07 14:15:01,17.1561,-89.0714,69.8,100,75,2.08
457,Pudozh,RU,2021-02-07 14:19:26,61.8099,36.5345,-7.76,89,23,3.58
458,Sergeyevka,KZ,2021-02-07 14:19:26,53.88,67.4158,8.19,93,100,21.45
459,Kjopsvik,NO,2021-02-07 14:19:26,68.097,16.3742,30.99,74,75,10.36
460,Bukachacha,RU,2021-02-07 14:19:26,52.9833,116.9167,-13.4,85,33,1.23
461,Macusani,PE,2021-02-07 14:19:27,-14.0833,-70.4333,45.81,60,53,1.54
462,Luxor,EG,2021-02-07 14:14:32,25.6989,32.6421,78.8,34,0,4.61
463,Lingdong,CN,2021-02-07 14:19:27,46.5669,131.1453,-10.79,86,9,5.19
464,Kurumkan,RU,2021-02-07 14:19:27,54.3,110.3,-1.26,86,100,1.3
465,Kysyl-Syr,RU,2021-02-07 14:19:27,63.8986,122.7617,-27.96,83,98,11.34
466,Leh,IN,2021-02-07 14:19:27,34.1667,77.5833,15.31,60,0,3.04
467,Aykhal,RU,2021-02-07 14:19:27,66.0,111.5,-24.21,84,100,6.51
468,Hambantota,LK,2021-02-07 14:19:28,6.1241,81.1185,80.6,83,20,8.05
469,Lasa,IT,2021-02-07 14:19:28,46.6166,10.7002,41.0,55,90,5.75
470,Bendigo,AU,2021-02-07 14:19:28,-36.7667,144.2833,54.0,44,25,10.25
471,Samarai,PG,2021-02-07 14:19:28,-10.6167,150.6667,82.99,77,80,5.23
472,Wanganui,NZ,2021-02-07 14:19:28,-39.9333,175.05,57.0,89,7,4.61
473,Shenjiamen,CN,2021-02-07 14:19:28,29.9576,122.298,53.08,67,99,5.14
474,Koslan,RU,2021-02-07 14:19:28,63.4564,48.8989,-19.41,85,100,9.98
475,Artesia,US,2021-02-07 14:19:28,33.8658,-118.0831,51.8,93,90,5.75
476,Cidreira,BR,2021-02-07 14:19:28,-30.1811,-50.2056,75.72,70,60,9.89
477,Mahibadhoo,MV,2021-02-07 14:19:29,3.7833,72.9667,82.15,72,92,15.82
478,Ayan,RU,2021-02-07 14:19:29,56.45,138.1667,-3.64,79,100,20.36
479,Salisbury,GB,2021-02-07 14:19:29,51.0693,-1.7957,39.0,65,90,25.32
480,Inirida,CO,2021-02-07 14:19:29,3.8653,-67.9239,77.32,95,69,0.6
481,Rawson,AR,2021-02-07 14:19:29,-43.3002,-65.1023,60.33,53,22,13.58
482,Neiafu,TO,2021-02-07 14:19:29,-18.65,-173.9833,77.0,94,75,11.5
483,Vao,NC,2021-02-07 14:19:29,-22.6667,167.4833,77.29,88,23,11.01
484,Weligama,LK,2021-02-07 14:19:29,5.9667,80.4167,77.86,87,75,3.4
485,Sapouy,BF,2021-02-07 14:19:30,11.5544,-1.7736,102.38,9,40,5.44
486,Takanosu,JP,2021-02-07 14:19:30,40.2219,140.3694,26.6,93,75,11.5
487,Najran,SA,2021-02-07 14:19:30,17.4924,44.1277,73.4,31,52,4.61
488,Acarau,BR,2021-02-07 14:19:30,-2.8856,-40.12,88.39,56,3,13.44
489,Todos Santos,MX,2021-02-07 14:19:30,23.45,-110.2167,62.01,62,40,5.75
490,Tukrah,LY,2021-02-07 14:19:30,32.5341,20.5791,70.95,37,100,18.7
491,Alekseyevsk,RU,2021-02-07 14:19:30,57.8406,108.3492,20.19,96,100,12.57
492,Hobyo,SO,2021-02-07 14:19:31,5.3505,48.5268,80.64,66,0,19.55
493,Port Macquarie,AU,2021-02-07 14:19:31,-31.4333,152.9167,68.0,89,46,8.86
494,Usinsk,RU,2021-02-07 14:19:31,65.9939,57.5281,-26.05,84,100,16.91
495,Ust-Tsilma,RU,2021-02-07 14:18:32,65.441,52.1498,-25.06,83,100,10.13
496,Impfondo,CG,2021-02-07 14:19:31,1.6381,18.0667,97.09,32,49,2.08
497,Furtwangen,DE,2021-02-07 14:19:31,48.05,8.2,43.0,93,100,1.01
498,Taoudenni,ML,2021-02-07 14:19:31,22.6783,-3.9836,76.08,18,0,14.07
499,Maniitsoq,GL,2021-02-07 14:19:31,65.4167,-52.9,27.52,81,0,21.85
500,Ahome,MX,2021-02-07 14:19:31,25.9167,-109.1833,48.2,93,90,1.5
501,Itarema,BR,2021-02-07 14:19:32,-2.9248,-39.9167,89.11,54,2,13.22
502,Iqaluit,CA,2021-02-07 14:19:32,63.7506,-68.5145,23.0,54,20,11.5
503,Igarka,RU,2021-02-07 14:19:32,67.4667,86.5833,-14.35,85,99,10.2
504,Vestmannaeyjar,IS,2021-02-07 14:18:35,63.4427,-20.2734,37.4,75,20,26.46
505,Quimper,FR,2021-02-07 14:19:32,48.0,-4.1,46.4,76,90,4.61
506,Melukote,IN,2021-02-07 14:19:32,12.6589,76.6506,78.8,31,0,4.61
507,Fengcheng,CN,2021-02-07 14:19:32,40.4536,124.0717,13.89,87,0,5.32
508,Talaya,RU,2021-02-07 14:19:32,61.3833,152.75,-9.38,87,100,7.4
509,Iskateley,RU,2021-02-07 14:19:32,67.6803,53.1512,-20.47,86,100,13.35
510,Cairns,AU,2021-02-07 14:19:33,-16.9167,145.7667,82.0,100,90,1.14
511,Pundaguitan,PH,2021-02-07 14:19:33,6.3711,126.1689,80.65,82,100,11.5
512,Abu Zabad,SD,2021-02-07 14:19:33,12.35,29.25,85.03,13,0,15.01
513,Panjab,AF,2021-02-07 14:19:33,34.388,67.0233,26.49,83,0,2.55
514,Bonthe,SL,2021-02-07 14:19:33,7.5264,-12.505,86.0,62,21,11.48
515,Dubbo,AU,2021-02-07 14:19:33,-32.25,148.6167,66.2,72,75,8.05
516,Buluang,PH,2021-02-07 14:19:33,13.3068,123.3425,76.1,87,90,6.15
517,Kaniama,CD,2021-02-07 14:19:33,-7.5667,24.1833,77.43,83,71,6.8
518,Shingu,JP,2021-02-07 14:19:34,33.7333,135.9833,44.31,77,0,5.61
519,San Patricio,US,2021-02-07 14:19:34,28.017,-97.5169,48.0,93,1,3.44
520,Sobolevo,RU,2021-02-07 14:19:34,54.4299,31.8996,6.03,94,8,7.9
521,Wajima,JP,2021-02-07 14:19:34,37.4,136.9,37.09,79,99,12.95
522,Manicaragua,CU,2021-02-07 14:19:34,22.1494,-79.9736,77.0,94,20,3.44
523,Kollam,IN,2021-02-07 14:19:34,8.8833,76.6,86.0,62,20,3.6
524,Cody,US,2021-02-07 14:19:31,44.5263,-109.0565,-2.0,84,90,13.8
525,Charlestown,AU,2021-02-07 14:19:34,-32.95,151.6667,72.0,86,40,10.92
526,Chemodanovka,RU,2021-02-07 14:19:34,53.2316,45.2474,-2.49,90,100,11.21
527,Yashkul,RU,2021-02-07 14:19:34,46.1711,45.3435,29.16,80,0,12.55
528,Skerries,IE,2021-02-07 14:19:35,53.5828,-6.1083,39.0,60,75,20.71
529,Marondera,ZW,2021-02-07 14:19:35,-18.1853,31.5519,77.79,51,78,2.57
530,Ishigaki,JP,2021-02-07 14:19:35,24.3448,124.1572,70.41,73,99,12.55
531,Kailua,US,2021-02-07 14:19:34,21.4022,-157.7394,64.99,82,75,5.06
532,Kaeo,NZ,2021-02-07 14:19:35,-35.1,173.7833,59.0,91,60,3.0
533,Namwala,ZM,2021-02-07 14:19:35,-15.7504,26.4384,78.82,82,100,4.7
534,Tarko-Sale,RU,2021-02-07 14:19:35,64.9225,77.785,9.97,96,100,21.39
535,Rocha,UY,2021-02-07 14:19:35,-34.4833,-54.3333,76.77,56,0,4.18
536,Dongsheng,CN,2021-02-07 14:19:35,39.8161,109.9776,22.59,75,0,2.37
537,Calca,PE,2021-02-07 14:19:35,-13.3333,-71.95,62.6,42,40,3.44
538,Caravelas,BR,2021-02-07 14:19:35,-17.7125,-39.2481,84.7,72,98,9.55
539,La Rioja,ES,2021-02-07 14:19:36,42.25,-2.5,50.0,62,0,16.11
540,Cayenne,GF,2021-02-07 14:19:36,4.9333,-52.3333,82.4,83,90,14.97
541,Porto Novo,BJ,2021-02-07 14:19:36,6.4965,2.6036,89.6,74,20,13.8
542,Sistranda,NO,2021-02-07 14:19:36,63.7256,8.834,23.0,86,75,13.8
543,Gornyy,RU,2021-02-07 14:19:36,55.1153,83.9059,18.9,95,14,16.2
544,Bijar,IR,2021-02-07 14:19:36,35.8668,47.6051,41.0,70,1,12.26
545,Souillac,MU,2021-02-07 14:19:36,-20.5167,57.5167,84.2,70,40,12.66
546,La Trinite,MQ,2021-02-07 14:19:36,14.7376,-60.9629,80.6,69,75,21.85
547,Uray,RU,2021-02-07 14:19:36,60.1247,64.7758,-9.94,90,100,13.06
548,Bredy,RU,2021-02-07 14:19:37,52.4153,60.3411,9.75,94,100,14.5
549,Potsdam,DE,2021-02-07 14:19:37,52.3989,13.0657,21.99,82,100,1.99
550,Cuamba,MZ,2021-02-07 14:19:37,-14.8031,36.5372,83.35,71,60,1.92
551,Peniche,PT,2021-02-07 14:19:37,39.3558,-9.3811,55.99,76,100,15.99
552,Piopio,NZ,2021-02-07 14:19:37,-38.4667,175.0167,62.01,90,78,2.06
553,Puerto Lumbreras,ES,2021-02-07 14:19:37,37.5633,-1.8097,57.0,62,3,10.0
554,Natchitoches,US,2021-02-07 14:19:37,31.7668,-93.1335,44.6,81,90,5.75
555,Avera,US,2021-02-07 14:19:38,33.194,-82.5271,39.2,90,90,8.05
556,San Cristobal,VE,2021-02-07 14:19:38,7.7669,-72.225,80.6,65,20,6.91
557,Waitara,NZ,2021-02-07 14:19:38,-38.925,174.25,57.0,87,13,1.99
558,Rzhev,RU,2021-02-07 14:19:38,56.2624,34.3282,10.92,94,100,11.88
559,Playa Vicente,MX,2021-02-07 14:19:38,17.8333,-95.8167,71.58,92,87,5.79
560,Bozeman,US,2021-02-07 14:15:07,45.6796,-111.0386,0.0,78,90,6.91
561,Nara,JP,2021-02-07 14:18:46,34.6851,135.8049,46.0,63,1,3.53
562,Moba,CN,2021-02-07 14:19:38,33.2288,105.0179,39.2,62,0,3.09
563,Cabedelo,BR,2021-02-07 14:19:38,-6.9811,-34.8339,87.8,62,75,9.22
564,Riacho De Santana,BR,2021-02-07 14:19:39,-13.6092,-42.9389,71.91,85,100,3.87
565,Matagami,CA,2021-02-07 14:19:39,49.7502,-77.6328,6.8,92,90,6.91
